id,scrape_time,clean_time,status
20130102020117,26001.86570191384,0.0167407989501953,yes
20130103031350,0.146951675415039,0.0652873516082763,yes
20130104210207,0.9296436309814452,0.0057318210601806,yes
20130105211924,2.3841354846954346,0.015887975692749,yes
20130106205501,1.0566587448120115,0.015838623046875,yes
20130108232057,3.60884690284729,0.0178954601287841,yes
20130111001303,1.8485071659088133,0.0153651237487792,yes
20130111235553,2.095774412155152,0.0150353908538818,yes
20130113012459,0.1076319217681884,0.0152950286865234,yes
20130114021637,0.040525197982788,0.0144734382629394,yes
20130116020948,0.1070086956024169,0.0163073539733886,yes
20130117030415,0.1179935932159423,0.01997971534729,yes
20130118035523,1.1898658275604248,0.0204553604125976,yes
20130119224843,1.5210366249084473,0.0154225826263427,yes
20130120044806,3.121016025543213,0.0081241130828857,yes
20130121224823,4.43854546546936,0.0171036720275878,yes
20130122225530,4.393327713012695,0.0148506164550781,yes
20130124022148,0.3027000427246094,0.0238308906555175,yes
20130124190706,0.5963151454925537,0.0156154632568359,yes
20130125203345,0.5186195373535156,0.0161802768707275,yes
20130126202836,0.909965991973877,0.0150542259216308,yes
20130127213838,0.2321424484252929,0.0155775547027587,yes
20130128224251,0.594282865524292,0.0173060894012451,yes
20130129234242,0.6379365921020508,0.0153067111968994,yes
20130130232111,1.8184583187103271,0.0149381160736083,yes
20130131234100,1.338623285293579,0.0163025856018066,yes
20130202001455,2.013352394104004,0.0156371593475341,yes
20130203003017,0.9271345138549804,0.0157902240753173,yes
20130205025226,0.0418767929077148,0.0307087898254394,yes
20130206221850,3.504934072494507,0.0172126293182373,yes
20130208035806,2.222226142883301,0.0148277282714843,yes
20130209061148,3.381614446640014,0.0158851146697998,yes
20130210052848,0.2834053039550781,0.0173683166503906,yes
20130210100215,0.0048112869262695,0.0207741260528564,yes
20130211164313,2.839932441711426,0.016190767288208,yes
20130212173530,2.5840959548950195,0.0181014537811279,yes
20130213081518,1.9958021640777588,0.0157227516174316,yes
20130215055110,0.522564172744751,0.0169827938079834,yes
20130215101725,0.5385713577270508,0.0143260955810546,yes
20130216094149,0.6571650505065918,0.0173757076263427,yes
20130218122649,1.8436601161956787,0.0176184177398681,yes
20130219114536,1.0575995445251465,0.017859935760498,yes
20130220123244,2.3193724155426025,0.0173077583312988,yes
20130221132210,1.046581745147705,0.0174295902252197,yes
20130222174825,0.8819692134857178,0.0157608985900878,yes
20130224004940,0.6060996055603027,0.0158452987670898,yes
20130224140024,1.97396206855774,0.0182497501373291,yes
20130225141828,1.9782845973968504,0.017754316329956,yes
20130226162523,3.465859651565552,0.0201284885406494,yes
20130227164331,1.1489198207855225,0.0158984661102294,yes
20130228160655,1.1833314895629885,0.0171160697937011,yes
20130301174049,2.8075852394104004,0.0186176300048828,yes
20130302182228,1.0361542701721191,0.0175478458404541,yes
20130304064816,0.4103708267211914,0.0151715278625488,yes
20130305170053,5.440889596939087,0.0166323184967041,yes
20130307084420,3.3984453678131104,0.0177335739135742,yes
20130314191145,0.5849392414093018,0.0151188373565673,yes
20130314220448,0.0865590572357177,0.0291030406951904,yes
20130316020937,1.3570973873138428,0.0173783302307128,yes
20130316203314,0.8816077709197998,0.0153696537017822,yes
20130317232324,0.967620611190796,0.0215198993682861,yes
20130320003956,0.9286463260650636,0.0148978233337402,yes
20130320233001,3.3927152156829834,0.0204365253448486,yes
20130322003459,0.5903995037078857,0.0202434062957763,yes
20130323012418,2.1128623485565186,0.0158231258392334,yes
20130324021602,0.5189409255981445,0.0153992176055908,yes
20130324230414,1.2229483127593994,0.0200097560882568,yes
20130326024320,1.182420253753662,0.019808292388916,yes
20130327034257,0.0393290519714355,0.0132496356964111,yes
20130328040729,1.3012042045593262,0.015547752380371,yes
20130330045811,2.692673921585083,0.0167036056518554,yes
20130331044046,0.7383577823638916,0.0153496265411376,yes
20130401051014,0.5593581199645996,0.0155286788940429,yes
20130402063720,1.151824712753296,0.0152530670166015,yes
20130402213436,2.6926190853118896,0.0157792568206787,yes
20130404090514,0.4002854824066162,0.016179084777832,yes
20130405091959,3.896773815155029,0.0304505825042724,yes
20130406090827,2.4221887588500977,0.0147047042846679,yes
20130407104252,0.0616517066955566,0.0076148509979248,yes
20130408102654,0.4483673572540283,0.016517162322998,yes
20130409093052,3.0832629203796387,0.0162303447723388,yes
20130410102004,0.4341988563537597,0.0155904293060302,yes
20130411105025,4.083121538162232,0.0177814960479736,yes
20130411124537,0.8725111484527588,0.0195221900939941,yes
20130412122835,0.8423748016357422,0.0198934078216552,yes
20130413133214,3.3127636909484863,0.0166800022125244,yes
20130414131904,1.1874620914459229,0.0155632495880126,yes
20130415225354,0.8763444423675537,0.0157206058502197,yes
20130418030032,1.0128557682037354,0.0159273147583007,yes
20130419042221,0.6999363899230957,0.0157525539398193,yes
20130420055124,1.856789350509644,0.0152397155761718,yes
20130420223400,0.7425167560577393,0.0158166885375976,yes
20130422062621,0.051393985748291,0.0300297737121582,yes
20130423070912,0.9496591091156006,0.0152084827423095,yes
20130424075815,1.4320805072784424,0.0153954029083251,yes
20130425073526,3.480674743652344,0.0161128044128417,yes
20130426101415,1.2845935821533203,0.0150458812713623,yes
20130427095517,1.4008300304412842,0.0154788494110107,yes
20130429003335,2.521407127380371,0.0160508155822753,yes
20130501012847,0.3105783462524414,0.0145792961120605,yes
20130502022556,3.110133647918701,0.0200774669647216,yes
20130503023354,0.9623055458068848,0.0160109996795654,yes
20130504004835,0.332207441329956,0.0190448760986328,yes
20130505031959,0.2649281024932861,0.0150196552276611,yes
20130506031144,0.2708272933959961,0.0143098831176757,yes
20130507034958,0.1891946792602539,0.0148046016693115,yes
20130507072921,1.2518196105957031,0.0152726173400878,yes
20130509055830,0.5021276473999023,0.0150909423828125,yes
20130511054628,0.092996597290039,0.0276234149932861,yes
20130511102917,3.48657774925232,0.017648696899414,yes
20130512183759,2.2033791542053223,0.0201969146728515,yes
20130514090037,0.9742798805236816,0.0154247283935546,yes
20130515090030,0.0493679046630859,0.0668795108795166,yes
20130516093312,0.4570755958557129,0.0160777568817138,yes
20130517100330,2.921724319458008,0.0157139301300048,yes
20130518101328,0.8162436485290527,0.0156879425048828,yes
20130519111447,1.3038437366485596,0.015167236328125,yes
20130520112407,0.0155229568481445,0.0073704719543457,yes
20130522115246,0.3507986068725586,0.0154609680175781,yes
20130523050841,0.1103911399841308,0.0216326713562011,yes
20130523130106,1.7033939361572266,0.0151610374450683,yes
20130524141946,0.8567497730255127,0.0160071849822998,yes
20130525140120,1.6499228477478027,0.015557050704956,yes
20130526150740,2.2390451431274414,0.0153138637542724,yes
20130527155008,1.35805344581604,0.016909122467041,yes
20130528161507,2.303074836730957,0.0153822898864746,yes
20130529154808,0.6773693561553955,0.0174870491027832,yes
20130530171358,0.4674386978149414,0.0198235511779785,yes
20130531182441,2.27732253074646,0.0162584781646728,yes
20130601181352,1.4280378818511963,0.0178668498992919,yes
20130603194553,2.7933661937713623,0.0158722400665283,yes
20130604190233,1.265101194381714,0.0158097743988037,yes
20130605195941,0.9379522800445556,0.0157549381256103,yes
20130606212918,0.2710745334625244,0.0146441459655761,yes
20130607205655,0.1224710941314697,0.0068445205688476,yes
20130608223621,2.098155975341797,0.0158376693725585,yes
20130609220448,3.236661911010742,0.0053868293762207,yes
20130610225843,3.912607431411743,0.0219984054565429,yes
20130612013337,3.779394388198853,0.0205507278442382,yes
20130613010845,0.697528600692749,0.0153613090515136,yes
20130614024554,1.820295333862305,0.0171163082122802,yes
20130615014601,0.2808988094329834,0.0146207809448242,yes
20130616042331,0.1876764297485351,0.0153186321258544,yes
20130617053753,1.3103995323181152,0.0162568092346191,yes
20130617164156,1.342832088470459,0.0158290863037109,yes
20130618231737,0.054034948348999,0.0748884677886962,yes
20130620053955,1.8338243961334229,0.0158271789550781,yes
20130621062953,0.5656247138977051,0.0154259204864501,yes
20130623040242,0.3073029518127441,0.0147168636322021,yes
20130625020116,0.9370565414428712,0.0157911777496337,yes
20130625100444,0.6248071193695068,0.0160505771636962,yes
20130627012640,1.2413091659545898,0.0157110691070556,yes
20130709064853,2.153536319732666,0.0155737400054931,yes
20130710081239,0.9996240139007568,0.0163900852203369,yes
20130710213757,0.7456886768341064,0.0161957740783691,yes
20130711081421,4.091680526733398,0.0177311897277832,yes
20130713120555,1.052851915359497,0.0172572135925292,yes
20130713184454,0.5844433307647705,0.0206663608551025,yes
20130714110236,1.7019610404968262,0.0157251358032226,yes
20130715111705,0.9715230464935304,0.0157549381256103,yes
20130716103740,1.2836172580718994,0.0157241821289062,yes
20130717180756,1.325258493423462,0.0156958103179931,yes
20130718135031,0.2410097122192382,0.0454399585723876,yes
20130719134506,1.1487147808074951,0.0207486152648925,yes
20130720224006,0.5783796310424805,0.0150933265686035,yes
20130721143416,3.040403366088867,0.01654052734375,yes
20130723074555,4.083276033401489,0.0162162780761718,yes
20130723152437,2.896953821182251,0.0158774852752685,yes
20130724174944,0.6863183975219727,0.0162510871887207,yes
20130725180413,4.1668009757995605,0.0160079002380371,yes
20130726184338,2.075157403945923,0.0156657695770263,yes
20130729181417,0.7731034755706787,0.0155456066131591,yes
20130801010515,1.39145827293396,0.0156762599945068,yes
20130802031415,1.6924796104431152,0.0160269737243652,yes
20130803040802,0.976593017578125,0.015496015548706,yes
20130804040551,3.913040161132813,0.0163078308105468,yes
20130806062628,1.5706984996795654,0.0158791542053222,yes
20130808055207,0.1990473270416259,0.0425553321838378,yes
20130809065432,1.3692383766174316,0.015491247177124,yes
20130810072846,0.5740363597869873,0.0161724090576171,yes
20130812091039,0.6316432952880859,0.0150041580200195,yes
20130813094220,0.4911668300628662,0.0208399295806884,yes
20130814110818,1.869628667831421,0.0167248249053955,yes
20130815094846,0.5737035274505615,0.1144473552703857,yes
20130816114843,0.0480504035949707,0.0019421577453613,yes
20130817120232,3.174638271331787,0.0205664634704589,yes
20130818120228,1.282942295074463,0.0157790184020996,yes
20130819125430,1.3188343048095703,0.0152969360351562,yes
20130820134419,0.0731024742126464,0.0906102657318115,yes
20130821143128,4.58886456489563,0.0163657665252685,yes
20130822123838,1.6919286251068115,0.0163238048553466,yes
20130823133233,1.2723424434661863,0.0168020725250244,yes
