URL,label
https://www.foxnews.com/media/lego-instructs-california-police-department-stop-using-lego-heads-mask-identities-suspects,article
https://www.foxnews.com/world/former-filipino-congressman-arrested-alleged-involvement-governors-killing,article
https://www.foxnews.com/us/pennsylvania-police-department-lowers-physical-fitness-standards-effort-boost-recruitment-numbers,article
https://www.foxnews.com/us/graphic-warning-labels-cigarette-packs-dont-breach-first-amendment-us-court-rules,article
https://www.foxnews.com/us/new-york-lawmaker-looking-repeal-state-law-1907-technically-makes-cheating-spouse-illegal,article
https://www.foxnews.com/media/scammed-squatting-handyman-alarming-warning-online-house-hunters,article
https://www.foxnews.com/us/young-men-upscale-atlanta-neighborhood-warned-about-attacks-bar-hopping,article
https://www.foxnews.com/us/kansas-city-chiefs-fans-deaths-families-threatening-sue-each-other-face-hell-hurdle-lawyer-says,article
https://www.foxnews.com/us/florida-mother-charged-daycare-staff-find-gun-inside-2-year-olds-lunchbox,article
https://www.foxnews.com/us/maryland-town-suspends-its-entire-police-force-leaving-residents-wonder-why,article
https://www.foxnews.com/us/california-man-ordered-clean-graffiti-personal-property-pay-thousands,article
https://www.foxnews.com/us/nypd-seeks-squatters-accused-killing-stuffing-woman-duffel-bag-reports,article
https://www.foxnews.com/us/boston-marathon-bombers-case-thrown-back-lower-court-probe-juror-bias,article
https://www.foxnews.com/politics/pro-palestinian-protest-breaks-out-inside-senate-office-building-interrupts-interview-cease-fire-chants,article
https://www.foxnews.com/us/exclusive-missouri-ag-opens-investigation-school-districts-dei-promotion-teens-brutal-beating,article
https://www.foxnews.com/us/arkansas-airport-director-shot-atf-agents-during-raid-home-died-brother,article
https://www.foxnews.com/us/idaho-inmate-accomplice-captured-miles-hospital-ambush-escape,article
https://www.foxnews.com/sports/third-person-charged-second-degree-murder-chiefs-super-bowl-parade-shooting,article
https://www.foxnews.com/us/man-recorded-90-people-starbucks-bathroom-using-hidden-camera-some-as-young-as-4-police,article
https://www.foxnews.com/us/nyc-serial-burglar-posing-an-amazon-worker-linked-to-9-break-ins-stole-thousands-of-dollars-police,article
https://www.foxnews.com/us/carlee-russell-alabama-woman-faked-own-kidnapping-avoids-jail-time-hoax,article
https://www.foxnews.com/politics/massachusetts-senate-passes-bill-criminalizing-revenge-porn,article
https://www.foxnews.com/us/carlee-russell-pleads-guilty-fake-kidnapping-report-charges-alabama,article
https://www.foxnews.com/sports/ex-timberwolves-staffer-accused-stealing-executives-hard-drive-containing-strategic-nba-info,article
https://www.foxnews.com/us/florida-christian-school-teacher-accused-ai-produce-erotic-content-yearbook-photos,article
https://www.foxnews.com/us/queens-squatters-flee-1-million-home-stand-off-homeowner-visit-vigilantes-report,article
https://www.foxnews.com/us/police-officer-shot-outside-fort-lauderdale-hotel-ahead-busy-spring-break-weekend,article
https://www.foxnews.com/us/infant-dies-3-days-san-francisco-bus-stop-crash-killed-family-members,article
https://www.foxnews.com/world/300-french-coaches-teachers-accused-sexual-abuse-cover-ups-2023,article
https://www.foxnews.com/us/former-fbi-agent-accused-revenge-porn-hidden-cameras-could-have-upwards-80-victims-report,article
https://www.foxnews.com/us/15-year-old-boy-kills-father-self-defense-after-fired-shotgun-mother,article
https://www.foxnews.com/world/pope-francis-defrocks-notorious-bishop-confessed-abusing-nephew,article
https://www.foxnews.com/us/missouri-detectives-crack-cold-case-once-linked-serial-killer-btk,article
https://www.foxnews.com/us/suspect-hijacks-la-bus-bb-gun-smashes-ritz-carlton,article
https://www.foxnews.com/politics/nancy-mace-unveils-bill-crack-down-peeping-tom-harassment,article
https://www.foxnews.com/us/judge-tosses-sexual-assault-lawsuit-against-former-chicago-police-superintendent-eddie-johnson,article
https://www.foxnews.com/us/georgia-man-death-rape-murder-states-first-execution-years,article
https://www.foxnews.com/politics/states-largest-police-union-makes-major-endorsement-2024-presidential-race,article
https://www.foxnews.com/media/san-francisco-homeless-sex-offender-returns-playground-terrorizing-locals-free-fentanyl-sign,article
https://www.foxnews.com/us/psychology-serial-killers,article
https://www.foxnews.com/world/american-family-haiti-describes-war-zone-believe-will-fall-gangs-week,article
https://www.foxnews.com/us/judge-says-confession-ohio-dad-charged-killing-his-3-young-sons-cannot-be-used-court,article
https://www.foxnews.com/us/man-arrested-following-north-carolina-barricade-incident-terror-watch-list-illegal-migrant,article
https://www.foxnews.com/politics/lawmakers-doj-declined-prosecute-illegal-immigrants-deported-criminal-conviction,article
https://www.foxnews.com/us/minnesota-jail-punished-denying-food-water-feces-smearing-inmate,article
https://www.foxnews.com/us/teen-dead-shooting-fairfax-county-gunman-still-large-police,article
https://www.foxnews.com/us/irs-agent-accused-of-filing-false-tax-returns-for-three-years-doj,article
https://www.foxnews.com/us/missing-texas-womans-dog-found-nine-days-after-27-year-old-vanished-really-not-her-personality,article
https://www.foxnews.com/us/philadelphia-mass-shooting-suspect-stand-trial-mental-reevaluation,article
