20130101195636,http://web.archive.org/web/20130101195636/http://www.cnn.com/TECH/,yes
20130103040133,http://web.archive.org/web/20130103040133/http://www.cnn.com/TECH/,yes
20130103232758,http://web.archive.org/web/20130103232758/http://www.cnn.com/TECH/,yes
20130105013954,http://web.archive.org/web/20130105013954/http://www.cnn.com/TECH/,yes
20130107014302,http://web.archive.org/web/20130107014302/http://www.cnn.com/TECH/,yes
20130108010159,http://web.archive.org/web/20130108010159/http://www.cnn.com/TECH/,yes
20130108104748,http://web.archive.org/web/20130108104748/http://www.cnn.com/TECH/,yes
20130109205807,http://web.archive.org/web/20130109205807/http://www.cnn.com/TECH/,yes
20130111081134,http://web.archive.org/web/20130111081134/http://www.cnn.com/TECH/,yes
20130111153059,http://web.archive.org/web/20130111153059/http://www.cnn.com/TECH/,yes
20130112202836,http://web.archive.org/web/20130112202836/http://www.cnn.com/TECH/,yes
20130113224138,http://web.archive.org/web/20130113224138/http://www.cnn.com/TECH/,yes
20130115045023,http://web.archive.org/web/20130115045023/http://www.cnn.com/TECH/,yes
20130115172633,http://web.archive.org/web/20130115172633/http://www.cnn.com/TECH/,yes
20130116212153,http://web.archive.org/web/20130116212153/http://www.cnn.com/TECH/,yes
20130117232406,http://web.archive.org/web/20130117232406/http://www.cnn.com:80/TECH/?,yes
20130120001055,http://web.archive.org/web/20130120001055/http://www.cnn.com/TECH/,yes
20130120051843,http://web.archive.org/web/20130120051843/http://www.cnn.com:80/TECH/,yes
20130122061847,http://web.archive.org/web/20130122061847/http://www.cnn.com:80/TECH/,yes
20130122231935,http://web.archive.org/web/20130122231935/http://www.cnn.com/TECH/,yes
20130124032617,http://web.archive.org/web/20130124032617/http://www.cnn.com/TECH/,yes
20130125151239,http://web.archive.org/web/20130125151239/http://www.cnn.com/TECH/,yes
20130125181734,http://web.archive.org/web/20130125181734/http://www.cnn.com/TECH/,yes
20130126224533,http://web.archive.org/web/20130126224533/http://www.cnn.com/TECH/,yes
20130128024033,http://web.archive.org/web/20130128024033/http://www.cnn.com/TECH/,yes
20130128223540,http://web.archive.org/web/20130128223540/http://www.cnn.com:80/TECH/,yes
20130130090344,http://web.archive.org/web/20130130090344/http://www.cnn.com/TECH/,yes
20130130185920,http://web.archive.org/web/20130130185920/http://www.cnn.com/TECH/,yes
20130131204349,http://web.archive.org/web/20130131204349/http://www.cnn.com/TECH/,yes
20130202003850,http://web.archive.org/web/20130202003850/http://www.cnn.com/TECH/,yes
20130202225117,http://web.archive.org/web/20130202225117/http://www.cnn.com/TECH/,yes
20130204023309,http://web.archive.org/web/20130204023309/http://www.cnn.com/TECH/,yes
20130205025432,http://web.archive.org/web/20130205025432/http://www.cnn.com/TECH/,yes
20130205123451,http://web.archive.org/web/20130205123451/http://www.cnn.com/TECH/,yes
20130206190936,http://web.archive.org/web/20130206190936/http://www.cnn.com/TECH/,yes
20130208034335,http://web.archive.org/web/20130208034335/http://www.cnn.com/TECH/,yes
20130209035630,http://web.archive.org/web/20130209035630/http://www.cnn.com/TECH/,yes
20130209153445,http://web.archive.org/web/20130209153445/http://www.cnn.com/TECH/,yes
20130211015457,http://web.archive.org/web/20130211015457/http://www.cnn.com/TECH/,yes
20130211144544,http://web.archive.org/web/20130211144544/http://www.cnn.com/TECH/,yes
20130212233840,http://web.archive.org/web/20130212233840/http://www.cnn.com/TECH/,yes
20130213085603,http://web.archive.org/web/20130213085603/http://www.cnn.com/TECH/,yes
20130214184005,http://web.archive.org/web/20130214184005/http://www.cnn.com/TECH/,yes
20130216015048,http://web.archive.org/web/20130216015048/http://www.cnn.com/TECH/,yes
20130217000006,http://web.archive.org/web/20130217000006/http://www.cnn.com/TECH/,yes
20130217170436,http://web.archive.org/web/20130217170436/http://www.cnn.com/TECH/,yes
20130218175451,http://web.archive.org/web/20130218175451/http://www.cnn.com/TECH/,yes
20130219213732,http://web.archive.org/web/20130219213732/http://www.cnn.com/TECH/,yes
20130221001655,http://web.archive.org/web/20130221001655/http://www.cnn.com/TECH/,yes
20130222004607,http://web.archive.org/web/20130222004607/http://www.cnn.com/TECH/,yes
20130223000103,http://web.archive.org/web/20130223000103/http://www.cnn.com/TECH/,yes
20130224004745,http://web.archive.org/web/20130224004745/http://www.cnn.com/TECH/,yes
20130225001058,http://web.archive.org/web/20130225001058/http://www.cnn.com/TECH/,yes
20130225232330,http://web.archive.org/web/20130225232330/http://www.cnn.com/TECH/,yes
20130226234107,http://web.archive.org/web/20130226234107/http://www.cnn.com/TECH/,yes
20130228003735,http://web.archive.org/web/20130228003735/http://www.cnn.com/TECH/,yes
20130301010718,http://web.archive.org/web/20130301010718/http://www.cnn.com/TECH/,yes
20130302003130,http://web.archive.org/web/20130302003130/http://www.cnn.com/TECH/,yes
20130302204908,http://web.archive.org/web/20130302204908/http://www.cnn.com/TECH/,yes
20130303205623,http://web.archive.org/web/20130303205623/http://www.cnn.com:80/TECH/,yes
20130305073224,http://web.archive.org/web/20130305073224/http://www.cnn.com/TECH/,yes
20130305155950,http://web.archive.org/web/20130305155950/http://www.cnn.com/TECH/,yes
20130306191816,http://web.archive.org/web/20130306191816/http://www.cnn.com/TECH/,yes
20130307215230,http://web.archive.org/web/20130307215230/http://www.cnn.com/TECH/,yes
20130308165131,http://web.archive.org/web/20130308165131/http://www.cnn.com/TECH/,yes
20130309221943,http://web.archive.org/web/20130309221943/http://www.cnn.com/TECH/,yes
20130314014920,http://web.archive.org/web/20130314014920/http://www.cnn.com:80/TECH/,yes
20130314234929,http://web.archive.org/web/20130314234929/http://www.cnn.com/TECH/,yes
20130315215857,http://web.archive.org/web/20130315215857/http://www.cnn.com/TECH/,yes
20130317001033,http://web.archive.org/web/20130317001033/http://www.cnn.com/TECH/,yes
20130317233146,http://web.archive.org/web/20130317233146/http://www.cnn.com/TECH/,yes
20130319004854,http://web.archive.org/web/20130319004854/http://www.cnn.com/TECH/,yes
20130319030636,http://web.archive.org/web/20130319030636/http://www.cnn.com/TECH/,yes
20130321010531,http://web.archive.org/web/20130321010531/http://www.cnn.com/TECH/,yes
20130321054254,http://web.archive.org/web/20130321054254/http://www.cnn.com/TECH/,yes
20130322093048,http://web.archive.org/web/20130322093048/http://www.cnn.com/TECH/,yes
20130324034725,http://web.archive.org/web/20130324034725/http://www.cnn.com/TECH/,yes
20130324225041,http://web.archive.org/web/20130324225041/http://www.cnn.com/TECH/,yes
20130326040601,http://web.archive.org/web/20130326040601/http://www.cnn.com/TECH/,yes
20130327041249,http://web.archive.org/web/20130327041249/http://www.cnn.com/TECH/,yes
20130328000126,http://web.archive.org/web/20130328000126/http://www.cnn.com/TECH/,yes
20130328233448,http://web.archive.org/web/20130328233448/http://www.cnn.com/TECH/,yes
20130329211108,http://web.archive.org/web/20130329211108/http://www.cnn.com/TECH/,yes
20130331062739,http://web.archive.org/web/20130331062739/http://www.cnn.com/TECH/,yes
20130401081105,http://web.archive.org/web/20130401081105/http://www.cnn.com/TECH/,yes
20130401184022,http://web.archive.org/web/20130401184022/http://www.cnn.com/TECH/,yes
20130403011534,http://web.archive.org/web/20130403011534/http://www.cnn.com/TECH/,yes
20130404053358,http://web.archive.org/web/20130404053358/http://www.cnn.com:80/TECH/,yes
20130404165304,http://web.archive.org/web/20130404165304/http://www.cnn.com/TECH/,yes
20130405182522,http://web.archive.org/web/20130405182522/http://www.cnn.com/TECH/,yes
20130406233030,http://web.archive.org/web/20130406233030/http://www.cnn.com:80/TECH/,yes
20130407211252,http://web.archive.org/web/20130407211252/http://www.cnn.com:80/TECH/,yes
20130409002037,http://web.archive.org/web/20130409002037/http://www.cnn.com/TECH/,yes
20130409170848,http://web.archive.org/web/20130409170848/http://www.cnn.com/TECH/,yes
20130410173346,http://web.archive.org/web/20130410173346/http://www.cnn.com/TECH/,yes
20130411193139,http://web.archive.org/web/20130411193139/http://www.cnn.com/TECH/,yes
20130412031226,http://web.archive.org/web/20130412031226/http://www.cnn.com/TECH/,yes
20130413225549,http://web.archive.org/web/20130413225549/http://www.cnn.com/TECH/,yes
20130414233423,http://web.archive.org/web/20130414233423/http://www.cnn.com/TECH/,yes
20130416005923,http://web.archive.org/web/20130416005923/http://www.cnn.com/TECH/,yes
20130418021143,http://web.archive.org/web/20130418021143/http://www.cnn.com/TECH/,yes
20130419033545,http://web.archive.org/web/20130419033545/http://www.cnn.com/TECH/,yes
20130419194820,http://web.archive.org/web/20130419194820/http://www.cnn.com/TECH/,yes
20130420212514,http://web.archive.org/web/20130420212514/http://www.cnn.com/TECH/,yes
20130422054725,http://web.archive.org/web/20130422054725/http://www.cnn.com/TECH/,yes
20130423065344,http://web.archive.org/web/20130423065344/http://www.cnn.com/TECH/,yes
20130423222552,http://web.archive.org/web/20130423222552/http://www.cnn.com/TECH/,yes
20130425074514,http://web.archive.org/web/20130425074514/http://www.cnn.com/TECH/,yes
20130425164244,http://web.archive.org/web/20130425164244/http://www.cnn.com/TECH/,yes
20130427005643,http://web.archive.org/web/20130427005643/http://www.cnn.com:80/TECH/,yes
20130428114144,http://web.archive.org/web/20130428114144/http://www.cnn.com/TECH/,yes
20130428144643,http://web.archive.org/web/20130428144643/http://www.cnn.com/TECH/,yes
20130429233403,http://web.archive.org/web/20130429233403/http://www.cnn.com/TECH/,yes
20130501010815,http://web.archive.org/web/20130501010815/http://www.cnn.com/TECH/,yes
20130501135853,http://web.archive.org/web/20130501135853/http://www.cnn.com/TECH/,yes
20130502215621,http://web.archive.org/web/20130502215621/http://www.cnn.com/TECH/,yes
20130503043202,http://web.archive.org/web/20130503043202/http://www.cnn.com/TECH/,yes
20130505023102,http://web.archive.org/web/20130505023102/http://www.cnn.com/TECH/,yes
20130505150433,http://web.archive.org/web/20130505150433/http://www.cnn.com/TECH/,yes
20130507041241,http://web.archive.org/web/20130507041241/http://www.cnn.com/TECH/,yes
20130508040533,http://web.archive.org/web/20130508040533/http://www.cnn.com/TECH/,yes
20130509084654,http://web.archive.org/web/20130509084654/http://www.cnn.com/TECH/,yes
20130509085051,http://web.archive.org/web/20130509085051/http://www.cnn.com/TECH/,yes
20130511001721,http://web.archive.org/web/20130511001721/http://www.cnn.com/TECH/,yes
20130511192126,http://web.archive.org/web/20130511192126/http://www.cnn.com/TECH/,yes
20130512181550,http://web.archive.org/web/20130512181550/http://www.cnn.com/TECH/,yes
20130513104747,http://web.archive.org/web/20130513104747/http://www.cnn.com/TECH/,yes
20130514104216,http://web.archive.org/web/20130514104216/http://www.cnn.com/TECH/,yes
20130516084510,http://web.archive.org/web/20130516084510/http://www.cnn.com/TECH/,yes
20130517062816,http://web.archive.org/web/20130517062816/http://www.cnn.com:80/TECH/,yes
20130517150835,http://web.archive.org/web/20130517150835/http://www.cnn.com/TECH/,yes
20130518120347,http://web.archive.org/web/20130518120347/http://www.cnn.com/TECH/,yes
20130520033030,http://web.archive.org/web/20130520033030/http://www.cnn.com/TECH/,yes
20130521001057,http://web.archive.org/web/20130521001057/http://www.cnn.com/TECH/,yes
20130522005541,http://web.archive.org/web/20130522005541/http://www.cnn.com/TECH/,yes
20130523000159,http://web.archive.org/web/20130523000159/http://www.cnn.com/TECH/,yes
20130523235218,http://web.archive.org/web/20130523235218/http://www.cnn.com/TECH/,yes
20130525005814,http://web.archive.org/web/20130525005814/http://www.cnn.com/TECH/,yes
20130526003503,http://web.archive.org/web/20130526003503/http://www.cnn.com:80/TECH/,yes
20130527004344,http://web.archive.org/web/20130527004344/http://www.cnn.com/TECH/,yes
20130527223239,http://web.archive.org/web/20130527223239/http://www.cnn.com/TECH/,yes
20130528033714,http://web.archive.org/web/20130528033714/http://www.cnn.com/TECH/,yes
20130530004145,http://web.archive.org/web/20130530004145/http://www.cnn.com/TECH/,yes
20130531011743,http://web.archive.org/web/20130531011743/http://www.cnn.com/TECH/,yes
20130601023621,http://web.archive.org/web/20130601023621/http://www.cnn.com/TECH/,yes
20130601221103,http://web.archive.org/web/20130601221103/http://www.cnn.com/TECH/,yes
20130602233108,http://web.archive.org/web/20130602233108/http://www.cnn.com/TECH/,yes
20130604011354,http://web.archive.org/web/20130604011354/http://www.cnn.com/TECH/,yes
20130605000225,http://web.archive.org/web/20130605000225/http://www.cnn.com/TECH/,yes
20130605224430,http://web.archive.org/web/20130605224430/http://www.cnn.com/TECH/,yes
20130607000530,http://web.archive.org/web/20130607000530/http://www.cnn.com/TECH/,yes
20130608014446,http://web.archive.org/web/20130608014446/http://www.cnn.com/TECH/,yes
20130609023804,http://web.archive.org/web/20130609023804/http://www.cnn.com/TECH/,yes
20130609150148,http://web.archive.org/web/20130609150148/http://www.cnn.com/TECH/,yes
20130610190127,http://web.archive.org/web/20130610190127/http://www.cnn.com/TECH/,yes
20130611210425,http://web.archive.org/web/20130611210425/http://www.cnn.com/TECH/,yes
20130612191203,http://web.archive.org/web/20130612191203/http://www.cnn.com/TECH/,yes
20130613203311,http://web.archive.org/web/20130613203311/http://www.cnn.com/TECH/,yes
20130614194629,http://web.archive.org/web/20130614194629/http://www.cnn.com/TECH/,yes
20130615224134,http://web.archive.org/web/20130615224134/http://www.cnn.com/TECH/,yes
20130616220021,http://web.archive.org/web/20130616220021/http://www.cnn.com/TECH/,yes
20130617230505,http://web.archive.org/web/20130617230505/http://www.cnn.com/TECH/,yes
20130618224548,http://web.archive.org/web/20130618224548/http://www.cnn.com/TECH/,yes
20130619230945,http://web.archive.org/web/20130619230945/http://www.cnn.com/TECH/,yes
20130620234500,http://web.archive.org/web/20130620234500/http://www.cnn.com/TECH/,yes
20130621214357,http://web.archive.org/web/20130621214357/http://www.cnn.com/TECH/,yes
20130622235157,http://web.archive.org/web/20130622235157/http://www.cnn.com/TECH/,yes
20130623235549,http://web.archive.org/web/20130623235549/http://www.cnn.com/TECH/,yes
20130625022736,http://web.archive.org/web/20130625022736/http://www.cnn.com/TECH/,yes
20130625224742,http://web.archive.org/web/20130625224742/http://www.cnn.com/TECH/,yes
20130627025821,http://web.archive.org/web/20130627025821/http://www.cnn.com/TECH/,yes
20130627172713,http://web.archive.org/web/20130627172713/http://www.cnn.com/TECH/,yes
20130628223556,http://web.archive.org/web/20130628223556/http://www.cnn.com/TECH/,yes
20130704154506,http://web.archive.org/web/20130704154506/http://www.cnn.com/TECH/,yes
20130704190118,http://web.archive.org/web/20130704190118/http://www.cnn.com/TECH/,yes
20130709082023,http://web.archive.org/web/20130709082023/http://www.cnn.com/TECH/,yes
20130709182632,http://web.archive.org/web/20130709182632/http://www.cnn.com/TECH/,yes
20130711022215,http://web.archive.org/web/20130711022215/http://www.cnn.com/TECH/,yes
20130711165427,http://web.archive.org/web/20130711165427/http://www.cnn.com/TECH/,yes
20130713004939,http://web.archive.org/web/20130713004939/http://www.cnn.com/TECH/,yes
20130713212135,http://web.archive.org/web/20130713212135/http://www.cnn.com/TECH/,yes
20130715013718,http://web.archive.org/web/20130715013718/http://www.cnn.com/TECH/,yes
20130717001638,http://web.archive.org/web/20130717001638/http://www.cnn.com/TECH/,yes
20130717205123,http://web.archive.org/web/20130717205123/http://www.cnn.com/TECH/,yes
20130719012305,http://web.archive.org/web/20130719012305/http://www.cnn.com:80/TECH/,yes
20130720012038,http://web.archive.org/web/20130720012038/http://www.cnn.com/TECH/,yes
20130721010207,http://web.archive.org/web/20130721010207/http://www.cnn.com/TECH/,yes
20130721234645,http://web.archive.org/web/20130721234645/http://www.cnn.com/TECH/,yes
20130722221453,http://web.archive.org/web/20130722221453/http://www.cnn.com/TECH/,yes
20130723212115,http://web.archive.org/web/20130723212115/http://www.cnn.com/TECH/,yes
20130725014349,http://web.archive.org/web/20130725014349/http://www.cnn.com/TECH/,yes
20130725212327,http://web.archive.org/web/20130725212327/http://www.cnn.com/TECH/,yes
20130726201207,http://web.archive.org/web/20130726201207/http://www.cnn.com/TECH/,yes
20130727025928,http://web.archive.org/web/20130727025928/http://www.cnn.com/TECH/,yes
20130729183302,http://web.archive.org/web/20130729183302/http://www.cnn.com/TECH/,yes
20130730235338,http://web.archive.org/web/20130730235338/http://www.cnn.com/TECH/,yes
20130801023945,http://web.archive.org/web/20130801023945/http://www.cnn.com/TECH/,yes
20130802030754,http://web.archive.org/web/20130802030754/http://www.cnn.com/TECH/,yes
20130804051849,http://web.archive.org/web/20130804051849/http://www.cnn.com/TECH/,yes
20130804213531,http://web.archive.org/web/20130804213531/http://www.cnn.com/TECH/,yes
20130806050705,http://web.archive.org/web/20130806050705/http://www.cnn.com/TECH/,yes
20130806184239,http://web.archive.org/web/20130806184239/http://www.cnn.com:80/TECH/,yes
20130808061115,http://web.archive.org/web/20130808061115/http://www.cnn.com/TECH/,yes
20130809053321,http://web.archive.org/web/20130809053321/http://www.cnn.com/TECH/,yes
20130809080439,http://web.archive.org/web/20130809080439/http://www.cnn.com/TECH/,yes
20130810061817,http://web.archive.org/web/20130810061817/http://www.cnn.com/TECH/,yes
20130812090515,http://web.archive.org/web/20130812090515/http://www.cnn.com/TECH/,yes
20130813083530,http://web.archive.org/web/20130813083530/http://www.cnn.com/TECH/,yes
20130814102443,http://web.archive.org/web/20130814102443/http://www.cnn.com/TECH/,yes
20130816105259,http://web.archive.org/web/20130816105259/http://www.cnn.com/TECH/,yes
20130816125027,http://web.archive.org/web/20130816125027/http://www.cnn.com/TECH/,yes
20130817124111,http://web.archive.org/web/20130817124111/http://www.cnn.com/TECH/,yes
20130818124308,http://web.archive.org/web/20130818124308/http://www.cnn.com/TECH/,yes
20130819151631,http://web.archive.org/web/20130819151631/http://www.cnn.com/TECH/,yes
20130821045919,http://web.archive.org/web/20130821045919/http://www.cnn.com:80/TECH/,yes
20130821160250,http://web.archive.org/web/20130821160250/http://www.cnn.com/TECH/,yes
20130822184912,http://web.archive.org/web/20130822184912/http://www.cnn.com/TECH/,yes
20130824171850,http://web.archive.org/web/20130824171850/http://www.cnn.com/TECH/,yes
20130825175146,http://web.archive.org/web/20130825175146/http://www.cnn.com/TECH/,yes
20130826192446,http://web.archive.org/web/20130826192446/http://www.cnn.com/TECH/,yes
20130827165649,http://web.archive.org/web/20130827165649/http://www.cnn.com/TECH/,yes
20130828171840,http://web.archive.org/web/20130828171840/http://www.cnn.com/TECH/,yes
20130829131247,http://web.archive.org/web/20130829131247/http://www.cnn.com/TECH/,yes
20130831013445,http://web.archive.org/web/20130831013445/http://www.cnn.com/TECH/,yes
20130901022938,http://web.archive.org/web/20130901022938/http://www.cnn.com/TECH/,yes
20130901230313,http://web.archive.org/web/20130901230313/http://www.cnn.com/TECH/,yes
20130903021529,http://web.archive.org/web/20130903021529/http://www.cnn.com/TECH/,yes
20130904031604,http://web.archive.org/web/20130904031604/http://www.cnn.com/TECH/,yes
20130906011147,http://web.archive.org/web/20130906011147/http://www.cnn.com/TECH/,yes
20130906222420,http://web.archive.org/web/20130906222420/http://www.cnn.com/TECH/,yes
20130908010606,http://web.archive.org/web/20130908010606/http://www.cnn.com/TECH/,yes
20130909013745,http://web.archive.org/web/20130909013745/http://www.cnn.com/TECH/,yes
20130909221645,http://web.archive.org/web/20130909221645/http://www.cnn.com/TECH/,yes
20130910220509,http://web.archive.org/web/20130910220509/http://www.cnn.com/TECH/,yes
20130912031026,http://web.archive.org/web/20130912031026/http://www.cnn.com/TECH/,yes
20130914001933,http://web.archive.org/web/20130914001933/http://www.cnn.com/TECH/,yes
20130915013448,http://web.archive.org/web/20130915013448/http://www.cnn.com/TECH/,yes
20130916040751,http://web.archive.org/web/20130916040751/http://www.cnn.com/TECH/,yes
20130916164841,http://web.archive.org/web/20130916164841/http://www.cnn.com/TECH/,yes
20130917055645,http://web.archive.org/web/20130917055645/http://www.cnn.com/TECH/,yes
20130919052428,http://web.archive.org/web/20130919052428/http://www.cnn.com:80/TECH/,yes
20130919222707,http://web.archive.org/web/20130919222707/http://www.cnn.com/TECH/,yes
20130921063512,http://web.archive.org/web/20130921063512/http://www.cnn.com/TECH/,yes
20130921103648,http://web.archive.org/web/20130921103648/http://www.cnn.com/TECH/,yes
20130923071117,http://web.archive.org/web/20130923071117/http://www.cnn.com/TECH/,yes
20130924074236,http://web.archive.org/web/20130924074236/http://www.cnn.com/TECH/,yes
20130925081830,http://web.archive.org/web/20130925081830/http://www.cnn.com/TECH/,yes
20130925123921,http://web.archive.org/web/20130925123921/http://www.cnn.com:80/TECH/,yes
20130926235646,http://web.archive.org/web/20130926235646/http://www.cnn.com/TECH/,yes
20130927223818,http://web.archive.org/web/20130927223818/http://www.cnn.com/TECH/,yes
20130928090100,http://web.archive.org/web/20130928090100/http://www.cnn.com/TECH/,yes
20130930065037,http://web.archive.org/web/20130930065037/http://www.cnn.com/TECH/,yes
20131001201035,http://web.archive.org/web/20131001201035/http://www.cnn.com/TECH/,yes
20131003083945,http://web.archive.org/web/20131003083945/http://www.cnn.com/TECH/,yes
20131004001125,http://web.archive.org/web/20131004001125/http://www.cnn.com/TECH/,yes
20131005010001,http://web.archive.org/web/20131005010001/http://www.cnn.com/TECH/,yes
20131006012612,http://web.archive.org/web/20131006012612/http://www.cnn.com/TECH/,yes
20131007120421,http://web.archive.org/web/20131007120421/http://www.cnn.com:80/TECH/,yes
20131007234203,http://web.archive.org/web/20131007234203/http://www.cnn.com/TECH/,yes
20131008133034,http://web.archive.org/web/20131008133034/http://www.cnn.com/TECH/,yes
20131012012200,http://web.archive.org/web/20131012012200/http://www.cnn.com:80/TECH/,yes
20131012124235,http://web.archive.org/web/20131012124235/http://www.cnn.com/TECH/,yes
20131014172936,http://web.archive.org/web/20131014172936/http://www.cnn.com/TECH/,yes
20131016213841,http://web.archive.org/web/20131016213841/http://www.cnn.com:80/TECH/,yes
20131020005233,http://web.archive.org/web/20131020005233/http://www.cnn.com/TECH/,yes
20131021174555,http://web.archive.org/web/20131021174555/http://www.cnn.com/TECH/,yes
